path,folder,namefull,mouse,session,nTrial,mvtDir,actType,stimType,sessionNum,group,Area,MajorAxisLength,MinorAxisLength,Orientation,WeightedCentroid_1,WeightedCentroid_2,MeanIntensity,WeightedArea,ComponentId,FrameId,FrameTime,FramePeak
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1686_231004_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1686_231004_REG.mat,m1686,231004,All,0,Reg,limbMvt,4,Control,0,0,0,0,0,0,0,0,1,49,1.4,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1686_231004_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1686_231004_REG.mat,m1686,231004,All,0,Reg,limbMvt,4,Control,0,0,0,0,0,0,0,0,1,50,1.45,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1686_231004_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1686_231004_REG.mat,m1686,231004,All,0,Reg,limbMvt,4,Control,0,0,0,0,0,0,0,0,1,51,1.5,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,1,-1,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,2,-0.95,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,3,-0.9,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,4,-0.85,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,5,-0.8,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,6,-0.75,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,7,-0.7,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,8,-0.65,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,9,-0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,10,-0.55,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,11,-0.5,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,12,-0.45,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,13,-0.4,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,14,-0.35,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,15,-0.3,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,16,-0.25,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,17,-0.2,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,18,-0.15,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,19,-0.1,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,20,-0.0499999999999999,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,21,0,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,22,0.05,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,0,0,0,0,0,0,0,0,1,23,0.1,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,437,28.7584114917466,20.1559892049839,19.1212280621775,103.163860678715,230.47214574036,0.329045956832146,143.793083135648,1,24,0.15,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,385,33.4875796235428,16.1150722091868,-26.5273537531762,113.430138311306,257.58514109156,0.42090232569617,162.047395393026,2,24,0.15,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,242,37.6341698419982,11.6573940861937,-72.4857716962624,75.3834185843073,272.77733374368,0.16330218016081,39.519127598916,3,24,0.15,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,211,28.8373445939701,10.7606648133358,36.8388598326689,83.3445297643612,250.948547117327,0.326644704649053,68.9220326809502,4,24,0.15,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,46,8.50282992392327,7.07146385066058,29.2548152113913,86.4541145045062,269.761151865892,0.115339091402496,5.30559820451483,5,24,0.15,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,2,2.3094010767585,1.15470053837925,90,86,296.86079353018,0.00697983802487102,0.013959676049742,6,24,0.15,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,3095,92.2438124294194,62.2367194699821,62.5119349047181,98.7558934252391,252.231206681885,0.314226893119138,972.532234203732,1,25,0.2,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,57,9.59173611757683,7.71082959938353,31.1203259009506,73.6712793649088,233.554418858237,0.0638797204834038,3.64114406755402,2,25,0.2,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,4202,96.0914555775086,68.0467765110394,67.5384514591986,98.0965340685316,253.468435105036,0.316640414202099,1330.52302047722,1,26,0.25,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,72,11.3926969238619,8.61270451270972,88.3965920024647,96.0113754078723,318.480109567515,0.0434962295301636,3.13172852617178,2,26,0.25,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,50,11.6166558630693,5.76402404797932,-5.00733105471392,77.492752567332,219.149985871022,0.0255945459093774,1.27972729546887,3,26,0.25,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,5,3.3065591380366,2.12916258968951,18.434948822922,90.9049969692469,308.278351324876,0.00292606365786275,0.0146303182893138,4,26,0.25,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,5016,108.625682541362,71.0250080205183,78.4386478117254,97.8350509327799,255.034672995221,0.300191606585046,1505.76109863059,1,27,0.3,1
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,14,5.98920327767236,3.1069685583424,36.76999259398,108.12538525445,272.541461656508,0.0184753009435523,0.258654213209733,2,27,0.3,1
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,5085,108.231820886144,71.0538155465719,80.5743681986362,97.6832850662612,256.201105246524,0.295908551024361,1504.69498195888,1,28,0.35,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,4441,103.112488804699,68.7714434949413,79.4399233683644,97.7862651845943,257.183284440248,0.301967580413894,1341.0380246181,1,29,0.4,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,95,14.0842115268496,8.81076156581449,-12.22615507108,78.7240015229788,219.207569443389,0.0468851431680551,4.45408860096523,2,29,0.4,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,8,5.44569777843147,2.12392146103691,-81.3229876818693,128.462853156687,231.803806865434,0.0023864502019736,0.0190916016157888,3,29,0.4,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,3460,87.5382020178256,68.0219573125686,64.4962008865784,98.2584177357806,257.11126955641,0.297865292652643,1030.61391257815,1,30,0.45,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,121,15.4934741088554,10.7193864537754,84.3995913870116,96.5359725047341,313.667690476241,0.0879302321126737,10.6395580856335,2,30,0.45,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,26,11.4258788909679,4.67119901603815,-15.1663738495407,78.9579034886189,219.086890931575,0.0103508772082659,0.269122807414912,3,30,0.45,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,2333,85.0311317915619,61.4034233557074,50.2007478147571,99.400829829931,257.653361735205,0.279479319695263,652.025252849049,1,31,0.5,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,46,10.4628033291677,5.74520471741427,-46.5191990741583,101.036436464774,287.18995938259,0.0722603086968154,3.32397420005351,2,31,0.5,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,44,9.5804370913606,5.98945968701174,58.9037260026483,96.6721955306115,313.555818480078,0.0778526886094686,3.42551829881662,3,31,0.5,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,43,9.64781692958531,6.08543197218169,9.33776071361742,73.495723734195,232.970409512573,0.0490318923585908,2.1083713714194,4,31,0.5,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,726,75.4918255047628,19.1420940272622,-13.3714637664281,107.232128728466,255.282637689934,0.321329389122794,233.285136503148,1,32,0.55,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,444,40.5531110455383,24.6759603813678,-77.1100996854748,79.3760612883465,277.838314536499,0.113072273489791,50.2040894294673,2,32,0.55,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,204,27.0855634305688,10.5916158681034,-1.90050132300244,102.982074066418,233.028117030718,0.172012183164747,35.0904853656083,3,32,0.55,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,4,3.65148371670111,1.82574185835055,-18.434948822922,101.740308230661,287.845081650154,0.0109907334312682,0.0439629337250727,4,32,0.55,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,154,17.438007785703,12.1563432691418,-44.2253666022484,110.55455289051,253.272079911129,0.357588259115113,55.0685919037275,1,33,0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,111,22.7075237983046,7.695437276848,36.0132717520457,84.2846849070477,250.122758151307,0.217081191400459,24.096012245451,2,33,0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,89,14.0778682880815,8.4708697990416,10.157276348497,124.72673979631,262.014078137328,0.211265302737137,18.8026119436052,3,33,0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,19,5.66365710799869,4.44818285707316,-77.1794970878474,80.6461213374807,292.15724642533,0.0987866508204042,1.87694636558768,4,33,0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,15,5.52244055682722,3.94298043879934,39.2381391480513,103.547235454573,233.705668211914,0.0546876656010567,0.82031498401585,5,33,0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,10,4.25832517937902,3.20832251080426,0,137.365070307627,263.755467566494,0.0761566949764682,0.761566949764682,6,33,0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,8,3.65148371670111,2.97209241668783,-45,69.193627064455,265.965863515599,0.0333357771557149,0.266686217245719,7,33,0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,4,2.3094010767585,2.3094010767585,0,93.3447308558139,231.516673545047,0.0251564635653606,0.100625854261442,8,33,0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,1,1.15470053837925,1.15470053837925,0,87,269,0.00120338720608967,0.00120338720608967,9,33,0.6,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,67,10.8610725514902,8.28974118443296,-72.5970805206769,111.025681244467,252.909485990734,0.413353047448194,27.694654179029,1,34,0.65,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,24,9.30965531034808,3.60127850789087,51.745766786284,83.6537424986005,250.603186544415,0.14865014206745,3.5676034096188,2,34,0.65,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,10,4.25832517937902,3.20832251080426,0,124.376500472187,261.676488347145,0.0891428789063353,0.891428789063353,3,34,0.65,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,36,8.15317981446582,5.84319628830012,-59.3296749088192,111.08084474626,252.543113956919,0.448623751502605,16.1504550540938,1,35,0.7,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,23,6.76815279186818,4.52054576339046,-63.0387943896785,111.069018477818,252.345688223761,0.468169853254484,10.7679066248531,1,36,0.75,0
F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg\m1687_230927_REG.mat,F:\users\Fei\DataAnalysis\WFW_M168X\TrialAll\MvtDir0\ActMap\Reg,m1687_230927_REG.mat,m1687,230927,All,0,Reg,limbMvt,1,Control,16,5.61121643664767,3.86405444679053,-52.4378410008194,110.992433005424,252.202189512488,0.466001995098453,7.45603192157524,1,37,0.8,0
